,tweet_id,source_x,date,time,rating_numerator,rating_denominator,name,dog_stages,jpg_url,predicted dog breed,degree of confidence,number of retweets,number of likes
1850,672481316919734272,Twitter for iPhone,2015-03-12,18:23:34,12,10,Jazz,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Border_collie,0.599454,110,640
1852,681891461017812993,Twitter for iPhone,2015-29-12,17:36:07,10,10,Charlie,pupper,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,Chihuahua,0.20357,746,2275
1855,814986499976527872,Twitter for iPhone,2016-31-12,00:08:17,11,10,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,1187,7257
1858,679777920601223168,Twitter for iPhone,2015-23-12,21:37:40,10,10,Rinna,pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,bloodhound,0.5288189999999999,998,2857
1859,811386762094317568,Twitter for iPhone,2016-21-12,01:44:13,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,5986,19880
1861,680145970311643136,Twitter for iPhone,2015-24-12,22:00:10,10,10,Kawhi,pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,miniature_poodle,0.457117,1563,3314
1864,673656262056419329,Twitter for iPhone,2015-07-12,00:12:23,10,10,Albert,pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,bull_mastiff,0.700625,199,650
1865,680473011644985345,Twitter for iPhone,2015-25-12,19:39:43,10,10,Hector,pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Lakeland_terrier,0.796694,674,2345
1867,680836378243002368,Twitter for iPhone,2015-26-12,19:43:36,12,10,Ellie,pupper,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,Pembroke,0.427781,1185,3192
1870,681654059175129088,Twitter for iPhone,2015-29-12,01:52:46,12,10,Toffee,pupper,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,Pomeranian,0.800538,820,2427
1871,801115127852503040,Twitter for iPhone,2016-22-11,17:28:25,12,10,Bones,pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,1985,7681
1872,672975131468300288,Twitter for iPhone,2015-05-12,03:05:49,10,10,Chuckles,pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,pug,0.8364209999999999,783,1498
1874,681694085539872773,Twitter for iPhone,2015-29-12,04:31:49,11,10,Bo,pupper,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,toy_poodle,0.920992,3697,11827
1876,738537504001953792,Twitter for iPhone,2016-03-06,01:07:16,11,10,Bayley,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,1400,4707
1880,744995568523612160,Twitter for iPhone,2016-20-06,20:49:19,9,10,Abby,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,Old_English_sheepdog,0.427481,569,2751
1881,793195938047070209,Twitter for iPhone,2016-31-10,21:00:23,12,10,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.654762,5280,14464
1883,787717603741622272,Twitter for iPhone,2016-16-10,18:11:26,13,10,Tonks,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,0.992339,2587,9715
1884,889531135344209921,Twitter for iPhone,2017-24-07,17:02:04,13,10,Stuart,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden_retriever,0.953442,1881,13352
1885,802239329049477120,Twitter for iPhone,2016-25-11,19:55:35,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,2460,8649
1886,803773340896923648,Twitter for iPhone,2016-30-11,01:31:12,12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,2591,9566
